division,district,upazila,post_office,postal_code,source_url,source_district_label_bn,source_upazila,resolution_type
Mymensingh,Mymensingh,Haluaghat,,,,,,canonical_fallback_no_verified_postal_row
Mymensingh,Mymensingh,Iswarganj,,,,,,canonical_fallback_no_verified_postal_row
Mymensingh,Mymensingh,Muktagacha,,,,,,canonical_fallback_no_verified_postal_row
Mymensingh,Mymensingh,Mymensingh Sadar,,,,,,canonical_fallback_no_verified_postal_row
Mymensingh,Mymensingh,Nandail,,,,,,canonical_fallback_no_verified_postal_row
Mymensingh,Mymensingh,Phulpur,,,,,,canonical_fallback_no_verified_postal_row
Mymensingh,Mymensingh,Tarakanda,,,,,,canonical_fallback_no_verified_postal_row
Mymensingh,Mymensingh,Trishal,,,,,,canonical_fallback_no_verified_postal_row
Mymensingh,Netrokona,Atpara,Atpara UPO,2470,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Atpara,Avoypasha,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Atpara,Chargatiya,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Atpara,Dijara,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Atpara,Khila,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Atpara,Koilong,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Atpara,Luneshwar,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Atpara,Mangolshiddi,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Atpara,Modhuakhali,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Atpara,Ramsiddo,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Atpara,Sharomshiya,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Atpara,Shukhari,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Atpara,Teligati,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Atpara,exact
Mymensingh,Netrokona,Barhatta,Atithpur,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Barhatta,exact
Mymensingh,Netrokona,Barhatta,Barhatta UPO,2440,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Barhatta,exact
Mymensingh,Netrokona,Barhatta,Dashdhar,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Barhatta,exact
Mymensingh,Netrokona,Barhatta,Fakirer Bazar,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Barhatta,exact
Mymensingh,Netrokona,Barhatta,Raypur,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Barhatta,exact
Mymensingh,Netrokona,Barhatta,Rupganj,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Barhatta,exact
Mymensingh,Netrokona,Barhatta,Sahta,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Barhatta,exact
Mymensingh,Netrokona,Barhatta,Shunoy,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Barhatta,exact
Mymensingh,Netrokona,Barhatta,Thakurkona,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Barhatta,exact
Mymensingh,Netrokona,Durgapur,Ketta,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Susang,legacy_alias_explicit
Mymensingh,Netrokona,Durgapur,Susang UPO,2420,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Susang,legacy_alias_explicit
Mymensingh,Netrokona,Kalmakanda,Kamakanda UPO,2430,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kamakanda,safe_candidate
Mymensingh,Netrokona,Kendua,Ajujiya,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Alampur,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Amtola,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Baghber,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Balijora,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Bashati,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Bhuiyar Bazar,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Bidyaballabha,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Dolparampur,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Durcapur,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Gonda,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Goradoba,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Hararkandi,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Kachandora,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Kachimpur,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Kailati Phatepur,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Kalashahati,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Kaliyan,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Kendua UPO,2480,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Kutubpur,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Machiali,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Paikura,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Sandikona,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Kendua,Satashidigar,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Kendua,exact
Mymensingh,Netrokona,Khaliajuri,Bolli,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Khaliajuri,exact
Mymensingh,Netrokona,Khaliajuri,Khaliajuri UPO,2460,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Khaliajuri,exact
Mymensingh,Netrokona,Khaliajuri,Mukimpur,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Khaliajuri,exact
Mymensingh,Netrokona,Khaliajuri,Nurpur Boali,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Khaliajuri,exact
Mymensingh,Netrokona,Khaliajuri,Pach Hat,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Khaliajuri,exact
Mymensingh,Netrokona,Khaliajuri,Saldigha EDSO,2462,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Khaliajuri,exact
Mymensingh,Netrokona,Khaliajuri,Shaldigha,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Khaliajuri,exact
Mymensingh,Netrokona,Khaliajuri,Trimohoni,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Khaliajuri,exact
Mymensingh,Netrokona,Madan,Boirati,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Madan,exact
Mymensingh,Netrokona,Madan,Kaital,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Madan,exact
Mymensingh,Netrokona,Madan,Keshjani,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Madan,exact
Mymensingh,Netrokona,Madan,Madan UPO,2490,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Madan,exact
Mymensingh,Netrokona,Madan,Nayekpur,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Madan,exact
Mymensingh,Netrokona,Madan,Rajtola,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Madan,exact
Mymensingh,Netrokona,Mohongonj,Mohangonj UPO,2446,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Mohangonj,safe_candidate
Mymensingh,Netrokona,Netrokona Sadar,Bekhairhati SO,2401,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Sadar,safe_candidate
Mymensingh,Netrokona,Netrokona Sadar,Netrokona HO,2400,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Sadar,safe_candidate
Mymensingh,Netrokona,Netrokona Sadar,Raydomrouha,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Sadar,safe_candidate
Mymensingh,Netrokona,Purbadhala,Bilkaushi,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Purbadhala,exact
Mymensingh,Netrokona,Purbadhala,Hironpur,,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Purbadhala,exact
Mymensingh,Netrokona,Purbadhala,Jariajanjail SO,2412,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Purbadhala,exact
Mymensingh,Netrokona,Purbadhala,Purbadhala UPO,2410,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Purbadhala,exact
Mymensingh,Netrokona,Purbadhala,Shyamgonj SO,2411,https://bdpost.gov.bd/pages/static-pages/6922e0f6933eb65569e2955c,নেত্রকোনা পোস্ট কোড,Purbadhala,exact
Mymensingh,Sherpur,Jhenaigati,Jenaigati UPO,2120,https://bdpost.gov.bd/pages/static-pages/6922e064933eb65569e26d35,শেরপুর পোস্ট কোড,Jenaigati,safe_candidate
Mymensingh,Sherpur,Nalitabari,Hati Banda SO,2111,https://bdpost.gov.bd/pages/static-pages/6922e064933eb65569e26d35,শেরপুর পোস্ট কোড,Nalitabari,exact
Mymensingh,Sherpur,Nalitabari,Latifpur,,https://bdpost.gov.bd/pages/static-pages/6922e064933eb65569e26d35,শেরপুর পোস্ট কোড,Nalitabari,exact
Mymensingh,Sherpur,Nalitabari,Nalitabari UPO,2110,https://bdpost.gov.bd/pages/static-pages/6922e064933eb65569e26d35,শেরপুর পোস্ট কোড,Nalitabari,exact
Mymensingh,Sherpur,Nokla,Ganapaddi SO,2151,https://bdpost.gov.bd/pages/static-pages/6922e064933eb65569e26d35,শেরপুর পোস্ট কোড,Nakla,explicit_manual_alias
Mymensingh,Sherpur,Nokla,Nakla UPO,2150,https://bdpost.gov.bd/pages/static-pages/6922e064933eb65569e26d35,শেরপুর পোস্ট কোড,Nakla,explicit_manual_alias
Mymensingh,Sherpur,Sherpur Sadar,Sherpur HO,2100,https://bdpost.gov.bd/pages/static-pages/6922e064933eb65569e26d35,শেরপুর পোস্ট কোড,sadar,safe_candidate
Mymensingh,Sherpur,Sreebordi,Sreebardi UPO,2130,https://bdpost.gov.bd/pages/static-pages/6922e064933eb65569e26d35,শেরপুর পোস্ট কোড,Sreebardi,safe_candidate
Rajshahi,Bogura,Adamdighi,Adam Dighi UPO,5890,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Adam Dighi,normalized
Rajshahi,Bogura,Adamdighi,Nasaratpur SO,5892,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Adam Dighi,normalized
Rajshahi,Bogura,Adamdighi,Santahar (LSG) SO,5891,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Adam Dighi,normalized
Rajshahi,Bogura,Bogra Sadar,Bogura Cantt. SO,5801,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Sadar,safe_candidate
Rajshahi,Bogura,Bogra Sadar,Bogura HO,5800,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Sadar,safe_candidate
Rajshahi,Bogura,Dhunot,Dunat UPO,5850,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Dunat,explicit_manual_alias
Rajshahi,Bogura,Dhunot,Gosaibari EDSO,5851,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Dunat,explicit_manual_alias
Rajshahi,Bogura,Dupchanchia,Dupchachia UPO,5880,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Dupchachia,safe_candidate
Rajshahi,Bogura,Dupchanchia,Tolara SO,5881,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Dupchachia,safe_candidate
Rajshahi,Bogura,Gabtali,Gabtoli UPO,5820,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Gabtoli,explicit_manual_alias
Rajshahi,Bogura,Gabtali,Sukhanpukur SO,5821,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Gabtoli,explicit_manual_alias
Rajshahi,Bogura,Kahaloo,Kahalu UPO,5870,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Kahalu,explicit_manual_alias
Rajshahi,Bogura,Nondigram,Nandigram UPO,5860,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Nandigram,safe_candidate
Rajshahi,Bogura,Shajahanpur,,,,,,canonical_fallback_no_verified_postal_row
Rajshahi,Bogura,Shariakandi,Chandan Baisha SO,5831,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Saria Kandi,safe_candidate
Rajshahi,Bogura,Shariakandi,Saria Kandi UPO,5830,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Saria Kandi,safe_candidate
Rajshahi,Bogura,Sherpur,Chandaikona SO,5841,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Sherpur,exact
Rajshahi,Bogura,Sherpur,Palli Unnayan Academy SO,5842,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Sherpur,exact
Rajshahi,Bogura,Sherpur,Sherpur UPO,5840,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Sherpur,exact
Rajshahi,Bogura,Shibganj,Shibgonj UPO,5810,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Shibgonj,second_pass_audited
Rajshahi,Bogura,Sonatala,Sonatola UPO,5826,https://bdpost.gov.bd/pages/static-pages/6922e0fc933eb65569e296e9,বগুড়া পোস্ট কোড,Sonatola,explicit_manual_alias
Rajshahi,Chapainawabganj,Bholahat,Bholahat UPO,6330,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69,চাঁপাইনবাবগঞ্জ পোস্ট কোড,Bholahat,exact
Rajshahi,Chapainawabganj,Chapainawabganj Sadar,Amnura SO,6303,https://bdpost.gov.bd/pages/static-pages/6922df3f933eb65569e20d69,চাঁপাইনবাবগঞ্জ পোস্ট কোড,Sadar,safe_candidate
